timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1563500992970,1167,Submit_Combine_JA,200,,Opportunities SOAP Services 1-1,text,true,,1259,2913,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1167,utf-8,1,0,I07R7C-AF1F12,0,533
1563500996721,1227,Submit_ITB,200,,Opportunities SOAP Services 1-1,text,true,,1262,3476,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1227,utf-8,1,0,I07R7C-AF1F12,0,529
1563501000471,968,getList_By_Type_Combine,200,,Opportunities SOAP Services 1-1,text,true,,1257,1528,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,968,utf-8,1,0,I07R7C-AF1F12,0,593
1563501004221,823,getList_By_DateRange,200,,Opportunities SOAP Services 1-1,text,true,,1257,1544,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,823,utf-8,1,0,I07R7C-AF1F12,0,528
1563501007971,1128,Submit_Presol,200,,Opportunities SOAP Services 1-1,text,true,,1261,2932,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1128,utf-8,1,0,I07R7C-AF1F12,0,530
1563501011720,1126,Submit_Presol_MOD,200,,Opportunities SOAP Services 1-1,text,true,,1261,2658,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1126,utf-8,1,0,I07R7C-AF1F12,0,529
1563501039166,882,getList_By_Type_Combine,200,,Opportunities SOAP Services 1-1,text,true,,1259,1528,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,882,utf-8,1,0,I07R7C-AF1F12,0,531
1563501042916,827,getList_By_DateRange,200,,Opportunities SOAP Services 1-1,text,true,,1259,1544,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,827,utf-8,1,0,I07R7C-AF1F12,0,530
1563501046666,1153,Submit_Presol,200,,Opportunities SOAP Services 1-1,text,true,,1263,2932,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1153,utf-8,1,0,I07R7C-AF1F12,0,529
1563501050416,1098,Submit_Presol_MOD,200,,Opportunities SOAP Services 1-1,text,true,,1261,2658,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1098,utf-8,1,0,I07R7C-AF1F12,0,529
1563501054165,1203,Submit_Presol_Submit_Documents_Links,200,,Opportunities SOAP Services 1-1,text,true,,1276,2852,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1203,utf-8,1,0,I07R7C-AF1F12,0,530
1563501057916,862,getList_By_Type_Presol,200,,Opportunities SOAP Services 1-1,text,true,,1259,1565,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,862,utf-8,1,0,I07R7C-AF1F12,0,536
1563501061665,907,archiveNotice_Presol,200,,Opportunities SOAP Services 1-1,text,true,,1264,1490,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,907,utf-8,1,0,I07R7C-AF1F12,0,531
1563501065415,918,UnArchive_Presol,200,,Opportunities SOAP Services 1-1,text,true,,1265,1497,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,918,utf-8,1,0,I07R7C-AF1F12,0,529
1563501069166,338867,CancelNotice_Presol,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Opportunities SOAP Services 1-1,text,false,,2506,0,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,0,ISO-8859-1,1,1,I07R7C-AF1F12,0,338867
1563501518338,806,getList_By_Type_Combine,200,,Opportunities SOAP Services 1-1,text,true,,1088,1528,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,806,utf-8,1,0,I07R7C-AF1F12,0,602
1563501522088,815,getList_By_DateRange,200,,Opportunities SOAP Services 1-1,text,true,,1328,1544,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,814,utf-8,1,0,I07R7C-AF1F12,0,531
1563501525838,743,Submit_Presol,200,,Opportunities SOAP Services 1-1,text,true,,1093,2932,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,743,utf-8,1,0,I07R7C-AF1F12,0,540
1563501529588,804,Submit_Presol_MOD,200,,Opportunities SOAP Services 1-1,text,true,,1332,2658,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,804,utf-8,1,0,I07R7C-AF1F12,0,529
1563501533338,1273,Submit_Presol_Submit_Documents_Links,200,,Opportunities SOAP Services 1-1,text,true,,1278,2852,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1273,utf-8,1,0,I07R7C-AF1F12,0,573
1563501537088,917,getList_By_Type_Presol,200,,Opportunities SOAP Services 1-1,text,true,,1257,1565,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,917,utf-8,1,0,I07R7C-AF1F12,0,536
1563501540838,879,archiveNotice_Presol,200,,Opportunities SOAP Services 1-1,text,true,,1264,1490,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,879,utf-8,1,0,I07R7C-AF1F12,0,535
1563501544588,938,UnArchive_Presol,200,,Opportunities SOAP Services 1-1,text,true,,1263,1497,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,938,utf-8,1,0,I07R7C-AF1F12,0,533
1563501548338,935,CancelNotice_Presol,200,,Opportunities SOAP Services 1-1,text,true,,1260,1736,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,935,utf-8,1,0,I07R7C-AF1F12,0,530
1563501552088,1143,Submit_Combine,200,,Opportunities SOAP Services 1-1,text,true,,1265,2760,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1143,utf-8,1,0,I07R7C-AF1F12,0,535
1563501555838,1127,Submit_Documents_Links_Combine,200,,Opportunities SOAP Services 1-1,text,true,,1278,2859,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1127,utf-8,1,0,I07R7C-AF1F12,0,532
1563501559587,1162,Submit_SourcesSought,200,,Opportunities SOAP Services 1-1,text,true,,1266,2800,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1162,utf-8,1,0,I07R7C-AF1F12,0,528
1563501563338,1125,Submit_SpecialNotice,200,,Opportunities SOAP Services 1-1,text,true,,1268,2500,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1125,utf-8,1,0,I07R7C-AF1F12,0,531
1563501567087,1122,Submit_SaleOfSurplus,200,,Opportunities SOAP Services 1-1,text,true,,1269,2518,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1122,utf-8,1,0,I07R7C-AF1F12,0,536
1563501570839,1221,Submit_Award,200,,Opportunities SOAP Services 1-1,text,true,,1263,3534,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1221,utf-8,1,0,I07R7C-AF1F12,0,533
1563501574588,1247,Submit_Notice,200,,Opportunities SOAP Services 1-1,text,true,,1262,3525,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1247,utf-8,1,0,I07R7C-AF1F12,0,534
1563501578339,861,getList_By_Type_Award,200,,Opportunities SOAP Services 1-1,text,true,"Prefix must resolve to a namespace: SOAP-ENV
See log file for further details.",1257,1576,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,861,utf-8,1,0,I07R7C-AF1F12,0,529
1563501582088,1253,Submit_Notice,200,,Opportunities SOAP Services 1-1,text,true,,1264,3532,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1252,utf-8,1,0,I07R7C-AF1F12,0,529
1563501585837,1222,Submit_JA,200,,Opportunities SOAP Services 1-1,text,true,,1261,2896,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1222,utf-8,1,0,I07R7C-AF1F12,0,613
1563501589588,1173,Submit_Combine_JA,200,,Opportunities SOAP Services 1-1,text,true,,1261,2913,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1173,utf-8,1,0,I07R7C-AF1F12,0,528
1563501593337,1222,Submit_ITB,200,,Opportunities SOAP Services 1-1,text,true,,1262,3476,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1222,utf-8,1,0,I07R7C-AF1F12,0,529
1563501597088,835,getList_By_Type_Combine,200,,Opportunities SOAP Services 1-1,text,true,,1257,1528,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,835,utf-8,1,0,I07R7C-AF1F12,0,529
1563501600838,872,getList_By_DateRange,200,,Opportunities SOAP Services 1-1,text,true,,1257,1544,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,872,utf-8,1,0,I07R7C-AF1F12,0,528
1563501604589,1131,Submit_Presol,200,,Opportunities SOAP Services 1-1,text,true,,1261,2932,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1131,utf-8,1,0,I07R7C-AF1F12,0,527
1563501608338,1172,Submit_Presol_MOD,200,,Opportunities SOAP Services 1-1,text,true,,1261,2658,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1171,utf-8,1,0,I07R7C-AF1F12,0,531
1563501612088,1134,Submit_Presol_Submit_Documents_Links,200,,Opportunities SOAP Services 1-1,text,true,,1278,2852,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1134,utf-8,1,0,I07R7C-AF1F12,0,546
1563501615837,878,getList_By_Type_Presol,200,,Opportunities SOAP Services 1-1,text,true,,1257,1565,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,878,utf-8,1,0,I07R7C-AF1F12,0,531
1563501619588,863,archiveNotice_Presol,200,,Opportunities SOAP Services 1-1,text,true,,1264,1490,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,863,utf-8,1,0,I07R7C-AF1F12,0,543
1563501623339,856,UnArchive_Presol,200,,Opportunities SOAP Services 1-1,text,true,,1265,1497,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,856,utf-8,1,0,I07R7C-AF1F12,0,542
1563501627088,901,CancelNotice_Presol,200,,Opportunities SOAP Services 1-1,text,true,,1262,1736,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,901,utf-8,1,0,I07R7C-AF1F12,0,532
1563501630838,1157,Submit_Combine,200,,Opportunities SOAP Services 1-1,text,true,,1265,2760,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1157,utf-8,1,0,I07R7C-AF1F12,0,529
1563501634588,1183,Submit_Documents_Links_Combine,200,,Opportunities SOAP Services 1-1,text,true,,1276,2859,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1183,utf-8,1,0,I07R7C-AF1F12,0,544
1563501638338,1167,Submit_SourcesSought,200,,Opportunities SOAP Services 1-1,text,true,,1266,2800,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1167,utf-8,1,0,I07R7C-AF1F12,0,560
1563501642087,1107,Submit_SpecialNotice,200,,Opportunities SOAP Services 1-1,text,true,,1266,2500,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1107,utf-8,1,0,I07R7C-AF1F12,0,533
1563501645839,1118,Submit_SaleOfSurplus,200,,Opportunities SOAP Services 1-1,text,true,,1267,2518,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1118,utf-8,1,0,I07R7C-AF1F12,0,532
1563501649589,1287,Submit_Award,200,,Opportunities SOAP Services 1-1,text,true,,1261,3534,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1287,utf-8,1,0,I07R7C-AF1F12,0,532
1563501653339,1262,Submit_Notice,200,,Opportunities SOAP Services 1-1,text,true,,1264,3525,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1262,utf-8,1,0,I07R7C-AF1F12,0,533
1563501657088,879,getList_By_Type_Award,200,,Opportunities SOAP Services 1-1,text,true,"Prefix must resolve to a namespace: SOAP-ENV
See log file for further details.",1259,1576,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,879,utf-8,1,0,I07R7C-AF1F12,0,527
1563501660838,1278,Submit_Notice,200,,Opportunities SOAP Services 1-1,text,true,,1262,3532,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1278,utf-8,1,0,I07R7C-AF1F12,0,528
1563501664588,1121,Submit_JA,200,,Opportunities SOAP Services 1-1,text,true,,1259,2896,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1121,utf-8,1,0,I07R7C-AF1F12,0,529
1563501668338,3629,Submit_Combine_JA,200,,Opportunities SOAP Services 1-1,text,true,,1261,2913,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,3629,utf-8,1,0,I07R7C-AF1F12,0,528
1563501672088,1305,Submit_ITB,200,,Opportunities SOAP Services 1-1,text,true,,1262,3476,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1305,utf-8,1,0,I07R7C-AF1F12,0,549
1563501675838,885,getList_By_Type_Combine,200,,Opportunities SOAP Services 1-1,text,true,,1259,1528,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,885,utf-8,1,0,I07R7C-AF1F12,0,532
1563501679588,865,getList_By_DateRange,200,,Opportunities SOAP Services 1-1,text,true,,1257,1544,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,865,utf-8,1,0,I07R7C-AF1F12,0,532
1563501683338,1130,Submit_Presol,200,,Opportunities SOAP Services 1-1,text,true,,1261,2932,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1129,utf-8,1,0,I07R7C-AF1F12,0,535
1563501687087,1149,Submit_Presol_MOD,200,,Opportunities SOAP Services 1-1,text,true,,1259,2658,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1149,utf-8,1,0,I07R7C-AF1F12,0,532
1563501690838,1113,Submit_Presol_Submit_Documents_Links,200,,Opportunities SOAP Services 1-1,text,true,,1278,2852,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1113,utf-8,1,0,I07R7C-AF1F12,0,531
1563501694588,850,getList_By_Type_Presol,200,,Opportunities SOAP Services 1-1,text,true,,1259,1565,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,850,utf-8,1,0,I07R7C-AF1F12,0,527
1563501698338,868,archiveNotice_Presol,200,,Opportunities SOAP Services 1-1,text,true,,1264,1490,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,868,utf-8,1,0,I07R7C-AF1F12,0,550
1563501702089,858,UnArchive_Presol,200,,Opportunities SOAP Services 1-1,text,true,,1265,1497,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,858,utf-8,1,0,I07R7C-AF1F12,0,529
1563501705838,880,CancelNotice_Presol,200,,Opportunities SOAP Services 1-1,text,true,,1260,1736,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,880,utf-8,1,0,I07R7C-AF1F12,0,531
1563501709589,1144,Submit_Combine,200,,Opportunities SOAP Services 1-1,text,true,,1265,2760,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1144,utf-8,1,0,I07R7C-AF1F12,0,550
1563501713338,1176,Submit_Documents_Links_Combine,200,,Opportunities SOAP Services 1-1,text,true,,1278,2859,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1176,utf-8,1,0,I07R7C-AF1F12,0,560
1563501717087,1171,Submit_SourcesSought,200,,Opportunities SOAP Services 1-1,text,true,,1268,2800,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1171,utf-8,1,0,I07R7C-AF1F12,0,563
1563501720837,1170,Submit_SpecialNotice,200,,Opportunities SOAP Services 1-1,text,true,,1266,2500,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1170,utf-8,1,0,I07R7C-AF1F12,0,555
1563501724588,1106,Submit_SaleOfSurplus,200,,Opportunities SOAP Services 1-1,text,true,,1267,2518,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1106,utf-8,1,0,I07R7C-AF1F12,0,530
1563501728338,1264,Submit_Award,200,,Opportunities SOAP Services 1-1,text,true,,1263,3534,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1264,utf-8,1,0,I07R7C-AF1F12,0,530
1563501732088,1228,Submit_Notice,200,,Opportunities SOAP Services 1-1,text,true,,1264,3525,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1228,utf-8,1,0,I07R7C-AF1F12,0,536
1563501735838,842,getList_By_Type_Award,200,,Opportunities SOAP Services 1-1,text,true,"Prefix must resolve to a namespace: SOAP-ENV
See log file for further details.",1257,1576,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,841,utf-8,1,0,I07R7C-AF1F12,0,528
1563501739588,1226,Submit_Notice,200,,Opportunities SOAP Services 1-1,text,true,,1264,3532,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1226,utf-8,1,0,I07R7C-AF1F12,0,530
1563501743338,1135,Submit_JA,200,,Opportunities SOAP Services 1-1,text,true,,1259,2896,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1135,utf-8,1,0,I07R7C-AF1F12,0,531
1563501747087,1113,Submit_Combine_JA,200,,Opportunities SOAP Services 1-1,text,true,,1259,2913,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1113,utf-8,1,0,I07R7C-AF1F12,0,530
1563501750839,1278,Submit_ITB,200,,Opportunities SOAP Services 1-1,text,true,,1262,3476,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1278,utf-8,1,0,I07R7C-AF1F12,0,550
1563501754588,938,getList_By_Type_Combine,200,,Opportunities SOAP Services 1-1,text,true,,1259,1528,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,938,utf-8,1,0,I07R7C-AF1F12,0,593
1563501758338,903,getList_By_DateRange,200,,Opportunities SOAP Services 1-1,text,true,,1259,1544,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,903,utf-8,1,0,I07R7C-AF1F12,0,557
1563501762088,1117,Submit_Presol,200,,Opportunities SOAP Services 1-1,text,true,,1263,2932,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1117,utf-8,1,0,I07R7C-AF1F12,0,533
1563501765838,1192,Submit_Presol_MOD,200,,Opportunities SOAP Services 1-1,text,true,,1259,2658,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1192,utf-8,1,0,I07R7C-AF1F12,0,550
1563501769588,1185,Submit_Presol_Submit_Documents_Links,200,,Opportunities SOAP Services 1-1,text,true,,1276,2852,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1185,utf-8,1,0,I07R7C-AF1F12,0,533
1563501773337,861,getList_By_Type_Presol,200,,Opportunities SOAP Services 1-1,text,true,,1259,1565,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,861,utf-8,1,0,I07R7C-AF1F12,0,537
1563501777089,855,archiveNotice_Presol,200,,Opportunities SOAP Services 1-1,text,true,,1264,1490,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,855,utf-8,1,0,I07R7C-AF1F12,0,533
1563501780838,870,UnArchive_Presol,200,,Opportunities SOAP Services 1-1,text,true,,1265,1497,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,870,utf-8,1,0,I07R7C-AF1F12,0,534
1563501784588,893,CancelNotice_Presol,200,,Opportunities SOAP Services 1-1,text,true,,1260,1736,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,893,utf-8,1,0,I07R7C-AF1F12,0,535
1563501788338,1137,Submit_Combine,200,,Opportunities SOAP Services 1-1,text,true,,1263,2760,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1137,utf-8,1,0,I07R7C-AF1F12,0,531
1563501792088,1137,Submit_Documents_Links_Combine,200,,Opportunities SOAP Services 1-1,text,true,,1276,2859,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1137,utf-8,1,0,I07R7C-AF1F12,0,561
1563501795837,1100,Submit_SourcesSought,200,,Opportunities SOAP Services 1-1,text,true,,1266,2800,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1100,utf-8,1,0,I07R7C-AF1F12,0,530
1563501799588,1092,Submit_SpecialNotice,200,,Opportunities SOAP Services 1-1,text,true,,1268,2500,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1092,utf-8,1,0,I07R7C-AF1F12,0,533
1563501803338,1106,Submit_SaleOfSurplus,200,,Opportunities SOAP Services 1-1,text,true,,1267,2518,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1106,utf-8,1,0,I07R7C-AF1F12,0,530
1563501807088,1225,Submit_Award,200,,Opportunities SOAP Services 1-1,text,true,,1261,3534,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1225,utf-8,1,0,I07R7C-AF1F12,0,533
1563501810838,1234,Submit_Notice,200,,Opportunities SOAP Services 1-1,text,true,,1264,3525,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1234,utf-8,1,0,I07R7C-AF1F12,0,532
1563501814588,868,getList_By_Type_Award,200,,Opportunities SOAP Services 1-1,text,true,"Prefix must resolve to a namespace: SOAP-ENV
See log file for further details.",1259,1576,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,868,utf-8,1,0,I07R7C-AF1F12,0,529
1563501818338,1243,Submit_Notice,200,,Opportunities SOAP Services 1-1,text,true,,1262,3532,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1243,utf-8,1,0,I07R7C-AF1F12,0,537
1563501822088,1155,Submit_JA,200,,Opportunities SOAP Services 1-1,text,true,,1261,2896,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1155,utf-8,1,0,I07R7C-AF1F12,0,549
1563501825838,1089,Submit_Combine_JA,200,,Opportunities SOAP Services 1-1,text,true,,1259,2913,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1089,utf-8,1,0,I07R7C-AF1F12,0,530
1563501829588,1274,Submit_ITB,200,,Opportunities SOAP Services 1-1,text,true,,1260,3476,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1273,utf-8,1,0,I07R7C-AF1F12,0,537
1563501833338,888,getList_By_Type_Combine,200,,Opportunities SOAP Services 1-1,text,true,,1259,1528,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,887,utf-8,1,0,I07R7C-AF1F12,0,532
1563501837088,841,getList_By_DateRange,200,,Opportunities SOAP Services 1-1,text,true,,1257,1544,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,841,utf-8,1,0,I07R7C-AF1F12,0,538
1563501840838,1101,Submit_Presol,200,,Opportunities SOAP Services 1-1,text,true,,1263,2932,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1101,utf-8,1,0,I07R7C-AF1F12,0,531
1563501844588,1139,Submit_Presol_MOD,200,,Opportunities SOAP Services 1-1,text,true,,1259,2658,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1139,utf-8,1,0,I07R7C-AF1F12,0,556
1563501848337,1101,Submit_Presol_Submit_Documents_Links,200,,Opportunities SOAP Services 1-1,text,true,,1276,2852,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1101,utf-8,1,0,I07R7C-AF1F12,0,535
1563501852087,846,getList_By_Type_Presol,200,,Opportunities SOAP Services 1-1,text,true,,1257,1565,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,846,utf-8,1,0,I07R7C-AF1F12,0,547
1563501855838,848,archiveNotice_Presol,200,,Opportunities SOAP Services 1-1,text,true,,1264,1490,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,848,utf-8,1,0,I07R7C-AF1F12,0,540
1563501859589,861,UnArchive_Presol,200,,Opportunities SOAP Services 1-1,text,true,,1263,1497,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,861,utf-8,1,0,I07R7C-AF1F12,0,538
1563501863338,842,CancelNotice_Presol,200,,Opportunities SOAP Services 1-1,text,true,,1262,1736,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,842,utf-8,1,0,I07R7C-AF1F12,0,541
1563501867088,1152,Submit_Combine,200,,Opportunities SOAP Services 1-1,text,true,,1265,2760,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1152,utf-8,1,0,I07R7C-AF1F12,0,559
1563501870838,1150,Submit_Documents_Links_Combine,200,,Opportunities SOAP Services 1-1,text,true,,1278,2859,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1150,utf-8,1,0,I07R7C-AF1F12,0,531
1563501874588,1119,Submit_SourcesSought,200,,Opportunities SOAP Services 1-1,text,true,,1268,2800,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1119,utf-8,1,0,I07R7C-AF1F12,0,533
1563501878338,1149,Submit_SpecialNotice,200,,Opportunities SOAP Services 1-1,text,true,,1266,2500,1,1,https://api-nonprod.prod-iae.bsp.gsa.gov/comp/ws/fboendpoint/,,1149,utf-8,1,0,I07R7C-AF1F12,0,529
